trip_id,route_id,start_time,end_time,distance_km,avg_slope,congestion_index,avg_speed,passenger_load,temperature,peak_hour,energy_kwh,source
2006681-1-288-0709,2006681,07:09:00,07:18:00,1.96,-0.0016,0.671,13.07,0.819,23.6,1,3.62,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0713,2006681,07:13:00,07:22:00,1.96,0.0293,0.587,13.07,0.714,23.6,1,3.56,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0718,2006681,07:18:00,07:27:00,1.96,-0.0202,0.787,13.07,0.655,23.6,1,2.85,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0722,2006681,07:22:00,07:31:00,1.96,0.0298,0.702,13.07,0.654,23.6,1,4.54,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0727,2006681,07:27:00,07:36:00,1.96,0.009,0.576,13.07,0.911,23.6,1,3.29,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0731,2006681,07:31:00,07:40:00,1.96,0.048,0.749,13.07,0.657,23.6,1,5.21,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0736,2006681,07:36:00,07:45:00,1.96,0.0043,0.507,13.07,0.629,23.6,1,2.7,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0740,2006681,07:40:00,07:49:00,1.96,0.0585,0.609,13.07,0.763,23.6,1,5.64,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0745,2006681,07:45:00,07:54:00,1.96,0.0425,0.619,13.07,0.737,23.6,1,5.02,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0749,2006681,07:49:00,07:58:00,1.96,0.0063,0.549,13.07,0.821,23.6,1,3.98,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0754,2006681,07:54:00,08:03:00,1.96,0.0501,0.597,13.07,0.761,23.6,1,6.03,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0758,2006681,07:58:00,08:07:00,1.96,-0.0219,0.703,13.07,0.904,23.6,1,3.12,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0803,2006681,08:03:00,08:12:00,1.96,-0.0007,0.653,13.07,0.901,24.3,1,3.05,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0807,2006681,08:07:00,08:16:00,1.96,0.0017,0.611,13.07,0.907,24.3,1,3.24,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0812,2006681,08:12:00,08:21:00,1.96,0.0569,0.514,13.07,0.949,24.3,1,5.72,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0816,2006681,08:16:00,08:25:00,1.96,-0.0059,0.689,13.07,0.718,24.3,1,3.03,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0821,2006681,08:21:00,08:30:00,1.96,0.0523,0.532,13.07,0.618,24.3,1,5.12,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0825,2006681,08:25:00,08:34:00,1.96,0.0281,0.519,13.07,0.721,24.3,1,4.6,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0830,2006681,08:30:00,08:39:00,1.96,-0.0023,0.608,13.07,0.659,24.3,1,2.63,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0834,2006681,08:34:00,08:43:00,1.96,0.0044,0.798,13.07,0.653,24.3,1,4.16,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0839,2006681,08:39:00,08:48:00,1.96,0.0275,0.58,13.07,0.769,24.3,1,4.45,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0843,2006681,08:43:00,08:52:00,1.96,0.0204,0.652,13.07,0.813,24.3,1,3.85,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0848,2006681,08:48:00,08:57:00,1.96,0.0351,0.59,13.07,0.619,24.3,1,5.12,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0852,2006681,08:52:00,09:01:00,1.96,0.0069,0.671,13.07,0.718,24.3,1,3.45,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0857,2006681,08:57:00,09:06:00,1.96,0.0343,0.578,13.07,0.758,24.3,1,4.89,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-288-0900,2006681,09:00:00,09:09:00,1.96,0.0182,0.576,13.07,0.664,25.1,1,3.75,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0620,2006681,06:20:00,06:29:00,2.2,0.02,0.238,14.67,0.286,22.8,0,3.87,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0628,2006681,06:28:00,06:37:00,2.2,-0.0007,0.422,14.67,0.534,22.8,0,3.22,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0638,2006681,06:38:00,06:47:00,2.2,0.0218,0.274,14.67,0.495,22.8,0,3.99,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0646,2006681,06:46:00,06:55:00,2.2,-0.0224,0.317,14.67,0.268,22.8,0,3.08,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0656,2006681,06:56:00,07:05:00,2.2,0.0427,0.258,14.67,0.407,22.8,0,5.18,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0700,2006681,07:00:00,07:09:00,2.2,0.0338,0.702,14.67,0.819,23.6,1,5.16,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0704,2006681,07:04:00,07:13:00,2.2,-0.0019,0.7,14.67,0.651,23.6,1,3.27,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0709,2006681,07:09:00,07:18:00,2.2,0.0566,0.735,14.67,0.63,23.6,1,6.3,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0713,2006681,07:13:00,07:22:00,2.2,0.0574,0.528,14.67,0.703,23.6,1,5.94,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0718,2006681,07:18:00,07:27:00,2.2,-0.0017,0.708,14.67,0.943,23.6,1,3.69,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0722,2006681,07:22:00,07:31:00,2.2,0.0548,0.785,14.67,0.939,23.6,1,7.05,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0727,2006681,07:27:00,07:36:00,2.2,0.0324,0.595,14.67,0.678,23.6,1,5.17,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0731,2006681,07:31:00,07:40:00,2.2,0.0408,0.731,14.67,0.619,23.6,1,6.3,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0736,2006681,07:36:00,07:45:00,2.2,-0.0238,0.551,14.67,0.689,23.6,1,3.56,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0740,2006681,07:40:00,07:49:00,2.2,0.0543,0.725,14.67,0.683,23.6,1,6.35,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0745,2006681,07:45:00,07:54:00,2.2,0.0333,0.706,14.67,0.617,23.6,1,4.72,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0749,2006681,07:49:00,07:58:00,2.2,0.0282,0.78,14.67,0.687,23.6,1,4.14,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0754,2006681,07:54:00,08:03:00,2.2,-0.0056,0.676,14.67,0.922,23.6,1,3.66,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0758,2006681,07:58:00,08:07:00,2.2,0.0163,0.768,14.67,0.898,23.6,1,4.62,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0803,2006681,08:03:00,08:12:00,2.2,-0.0075,0.539,14.67,0.765,24.3,1,2.83,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0807,2006681,08:07:00,08:16:00,2.2,0.0034,0.631,14.67,0.768,24.3,1,3.9,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0812,2006681,08:12:00,08:21:00,2.2,0.0102,0.595,14.67,0.936,24.3,1,4.54,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0816,2006681,08:16:00,08:25:00,2.2,-0.001,0.617,14.67,0.854,24.3,1,3.15,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0821,2006681,08:21:00,08:30:00,2.2,0.0114,0.738,14.67,0.847,24.3,1,4.02,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0825,2006681,08:25:00,08:34:00,2.2,0.0226,0.658,14.67,0.844,24.3,1,5.09,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0830,2006681,08:30:00,08:39:00,2.2,0.0555,0.605,14.67,0.807,24.3,1,6.74,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0834,2006681,08:34:00,08:43:00,2.2,-0.0057,0.748,14.67,0.817,24.3,1,3.52,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0839,2006681,08:39:00,08:48:00,2.2,-0.0049,0.505,14.67,0.685,24.3,1,2.14,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0843,2006681,08:43:00,08:52:00,2.2,-0.002,0.754,14.67,0.922,24.3,1,4.04,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0848,2006681,08:48:00,08:57:00,2.2,-0.0188,0.707,14.67,0.66,24.3,1,3.64,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0852,2006681,08:52:00,09:01:00,2.2,-0.0217,0.583,14.67,0.949,24.3,1,2.98,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-0857,2006681,08:57:00,09:06:00,2.2,-0.0198,0.627,14.67,0.793,24.3,1,4.2,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-288-2100,2006681,21:00:00,21:09:00,2.2,0.0513,0.351,14.67,0.301,23.6,0,5.54,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-1-448-0610,2006681,06:10:00,06:19:00,1.96,0.0553,0.322,13.07,0.343,22.8,0,5.58,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006681-2-448-0620,2006681,06:20:00,06:29:00,2.2,0.0476,0.299,14.67,0.269,22.8,0,5.17,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006705-1-511-0610,2006705,06:10:00,06:26:00,3.48,0.0431,0.161,13.05,0.567,22.8,0,7.61,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006705-1-511-0700,2006705,07:00:00,07:16:00,3.48,0.0003,0.622,13.05,0.847,23.6,1,5.29,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006705-1-511-0900,2006705,09:00:00,09:16:00,3.48,0.0084,0.62,13.05,0.727,25.1,1,5.84,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006705-1-511-1700,2006705,17:00:00,17:16:00,3.48,-0.0219,0.708,13.05,0.792,26.5,1,5.78,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006705-1-511-1930,2006705,19:30:00,19:46:00,3.48,0.0189,0.748,13.05,0.681,25.1,1,6.82,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006705-2-511-0610,2006705,06:10:00,06:26:00,3.53,-0.0071,0.258,13.24,0.298,22.8,0,4.01,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006705-2-511-0700,2006705,07:00:00,07:16:00,3.53,0.0418,0.554,13.24,0.694,23.6,1,8.81,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006705-2-511-0900,2006705,09:00:00,09:16:00,3.53,-0.0216,0.528,13.24,0.77,25.1,1,5.63,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006705-2-511-1700,2006705,17:00:00,17:16:00,3.53,0.0268,0.793,13.24,0.932,26.5,1,8.3,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006705-2-511-1930,2006705,19:30:00,19:46:00,3.53,0.0328,0.731,13.24,0.874,25.1,1,7.88,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-1-287-0625,2006706,06:25:00,06:54:00,8.96,0.0198,0.202,18.54,0.433,22.8,0,16.33,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-1-287-0635,2006706,06:35:00,07:04:00,8.96,-0.0134,0.209,18.54,0.587,22.8,0,11.7,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-1-287-0650,2006706,06:50:00,07:19:00,8.96,0.0249,0.407,18.54,0.575,22.8,0,18.01,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-1-287-0700,2006706,07:00:00,07:29:00,8.96,0.0561,0.598,18.54,0.941,23.6,1,26.43,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-1-287-0715,2006706,07:15:00,07:44:00,8.96,0.0279,0.674,18.54,0.959,23.6,1,20.03,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-1-287-0725,2006706,07:25:00,07:54:00,8.96,0.059,0.614,18.54,0.91,23.6,1,26.07,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-1-287-0840,2006706,08:40:00,09:09:00,8.96,0.0522,0.742,18.54,0.752,24.3,1,25.46,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-1-287-1400,2006706,14:00:00,14:29:00,8.96,-0.0072,0.382,18.54,0.452,27.3,0,13.16,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-1-287-1815,2006706,18:15:00,18:44:00,8.96,0.0162,0.65,18.54,0.827,25.8,1,17.51,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-1-287-1835,2006706,18:35:00,19:04:00,8.96,-0.0213,0.561,18.54,0.658,25.8,1,14.02,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-1-287-1850,2006706,18:50:00,19:19:00,8.96,-0.0188,0.552,18.54,0.79,25.8,1,13.71,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-2-287-0700,2006706,07:00:00,07:29:00,8.66,-0.0157,0.606,17.92,0.628,23.6,1,12.97,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-2-287-0740,2006706,07:40:00,08:09:00,8.66,0.0445,0.703,17.92,0.61,23.6,1,22.28,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-2-287-0840,2006706,08:40:00,09:09:00,8.66,-0.018,0.536,17.92,0.742,24.3,1,13.28,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-2-287-1700,2006706,17:00:00,17:29:00,8.66,0.0203,0.737,17.92,0.876,26.5,1,18.62,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-2-287-1900,2006706,19:00:00,19:29:00,8.66,-0.0094,0.564,17.92,0.856,25.1,1,12.48,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-1-480-0800,2006706,08:00:00,08:29:00,8.96,0.0148,0.599,18.54,0.751,24.3,1,16.3,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-1-480-1800,2006706,18:00:00,18:29:00,8.96,0.0347,0.636,18.54,0.632,25.8,1,21.24,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-2-480-0840,2006706,08:40:00,09:09:00,8.66,0.0398,0.506,17.92,0.746,24.3,1,20.71,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006706-2-480-1840,2006706,18:40:00,19:09:00,8.66,0.0528,0.573,17.92,0.719,25.8,1,24.81,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-0620,2006738,06:20:00,06:57:00,11.12,-0.0076,0.427,18.03,0.364,22.8,0,15.11,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-0705,2006738,07:05:00,07:42:00,11.12,-0.0244,0.679,18.03,0.649,23.6,1,17.28,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-0715,2006738,07:15:00,07:52:00,11.12,0.0407,0.513,18.03,0.831,23.6,1,27.23,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-0730,2006738,07:30:00,08:07:00,11.12,0.029,0.729,18.03,0.823,23.6,1,24.83,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-0740,2006738,07:40:00,08:17:00,11.12,0.0433,0.563,18.03,0.888,23.6,1,28.88,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-0755,2006738,07:55:00,08:32:00,11.12,-0.0247,0.527,18.03,0.717,23.6,1,16.99,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-0805,2006738,08:05:00,08:42:00,11.12,-0.0139,0.617,18.03,0.945,24.3,1,16.68,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-0820,2006738,08:20:00,08:57:00,11.12,0.0526,0.538,18.03,0.851,24.3,1,30.96,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-0830,2006738,08:30:00,09:07:00,11.12,-0.0065,0.566,18.03,0.847,24.3,1,17.28,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-0900,2006738,09:00:00,09:37:00,11.12,0.0532,0.612,18.03,0.699,25.1,1,31.65,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-0920,2006738,09:20:00,09:57:00,11.12,-0.0152,0.512,18.03,0.916,25.1,1,16.67,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-0935,2006738,09:35:00,10:12:00,11.12,-0.0197,0.509,18.03,0.839,25.1,1,16.81,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-0955,2006738,09:55:00,10:32:00,11.12,-0.0151,0.717,18.03,0.631,25.1,1,17.54,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-1010,2006738,10:10:00,10:47:00,11.12,0.0559,0.426,18.03,0.478,25.8,0,32.0,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-1030,2006738,10:30:00,11:07:00,11.12,-0.0047,0.237,18.03,0.297,25.8,0,14.15,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-1045,2006738,10:45:00,11:22:00,11.12,0.0064,0.269,18.03,0.404,25.8,0,17.4,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-1105,2006738,11:05:00,11:42:00,11.12,-0.0198,0.248,18.03,0.249,26.5,0,14.94,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-1120,2006738,11:20:00,11:57:00,11.12,0.0007,0.446,18.03,0.468,26.5,0,16.43,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2006738-1-287-1140,2006738,11:40:00,12:17:00,11.12,-0.0222,0.35,18.03,0.56,26.5,0,16.27,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
